,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_nights,long_stay_flag,total_guests,guests_per_night,special_requests_per_guest,has_special_request,country_encoded,non_refund,reservation_match,is_resort,meal_encoded,market_segment_encoded,customer_type_encoded,distribution_channel_encoded
7054,0,112,2016,2,0,2,2,0.0,0,0,0,0,0,0,70.0,0,0,2,0,2.0,1.0,0.0,0,46,0,1,1,0,6,3,3
7055,1,217,2016,7,1,1,2,0.0,0,0,0,0,0,0,95.63,0,1,2,0,2.0,1.0,0.5,1,50,0,1,0,1,5,3,3
7056,0,10,2016,9,0,1,2,0.0,0,0,0,0,0,0,95.0,0,1,1,0,2.0,2.0,0.5,1,121,0,0,0,1,4,1,3
7057,0,73,2016,4,1,2,2,0.0,0,0,0,0,0,0,91.36,0,0,3,0,2.0,0.6666666666666666,0.0,0,25,0,1,0,1,5,3,3
7058,0,6,2016,4,0,2,1,0.0,0,1,0,1,0,0,0.0,1,0,2,0,1.0,0.5,0.0,0,121,0,1,1,1,0,3,3
7059,0,0,2015,10,1,0,1,0.0,0,0,0,0,0,0,65.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,2,3,1
7060,1,115,2016,10,0,2,2,0.0,0,0,0,0,0,0,104.4,0,0,2,0,2.0,1.0,0.0,0,66,0,1,0,1,5,3,3
7061,0,109,2016,12,0,3,4,0.0,0,0,0,0,0,0,182.18,0,1,3,0,4.0,1.3333333333333333,0.25,1,4,0,1,0,1,5,3,3
7062,0,32,2016,8,0,1,3,1.0,0,0,0,0,0,0,274.0,2,1,1,0,4.0,4.0,0.25,1,12,0,1,1,1,5,3,3
7063,0,191,2016,4,1,2,2,0.0,0,0,0,0,1,0,85.33,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,1,0,4,1,3
7064,1,59,2017,1,1,1,2,0.0,0,0,0,0,0,0,80.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
7065,1,115,2016,2,2,6,1,0.0,0,0,0,0,1,0,64.75,0,0,8,1,1.0,0.125,0.0,0,121,0,1,0,1,4,1,3
7066,0,10,2017,2,2,2,2,0.0,0,0,0,0,0,0,91.8,0,2,4,0,2.0,0.5,1.0,1,66,0,1,0,1,5,3,3
7067,0,190,2016,5,0,3,2,0.0,0,0,0,0,1,0,95.4,0,1,3,0,2.0,0.6666666666666666,0.5,1,25,0,1,0,1,1,3,0
7068,0,56,2017,3,3,6,1,0.0,0,0,0,0,1,0,100.3,0,1,9,1,1.0,0.1111111111111111,1.0,1,21,0,1,0,1,5,3,3
7069,0,80,2016,11,1,2,2,0.0,0,0,0,0,0,0,93.6,0,2,3,0,2.0,0.6666666666666666,1.0,1,12,0,1,0,1,5,3,3
7070,1,100,2017,4,2,5,2,0.0,0,0,0,0,0,0,94.29,0,0,7,0,2.0,0.2857142857142857,0.0,0,53,0,1,1,1,5,3,3
7071,0,86,2017,6,0,2,2,0.0,0,0,0,0,2,0,127.0,1,0,2,0,2.0,1.0,0.0,0,121,0,1,1,1,2,3,3
7072,1,182,2016,10,0,1,2,0.0,0,0,0,0,0,0,98.1,0,0,1,0,2.0,2.0,0.0,0,50,0,1,0,0,5,3,3
7073,1,181,2017,5,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,0
7074,0,10,2017,1,1,1,2,0.0,0,0,0,0,0,0,78.0,0,2,2,0,2.0,1.0,1.0,1,46,0,0,1,2,5,3,3
7075,0,26,2017,2,2,4,2,0.0,0,0,0,0,0,0,100.3,0,1,6,0,2.0,0.3333333333333333,0.5,1,50,0,1,0,1,5,3,3
7076,0,137,2016,7,1,2,2,1.0,0,0,0,0,0,0,173.25,0,0,3,0,3.0,1.0,0.0,0,121,0,1,1,2,4,3,3
7077,0,18,2016,7,1,4,2,0.0,0,0,0,0,0,0,191.0,0,0,5,0,2.0,0.4,0.0,0,121,0,1,1,1,5,1,3
7078,0,149,2015,7,2,5,2,0.0,0,0,0,0,1,0,112.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,121,0,1,1,2,5,3,3
7079,0,20,2017,1,1,0,1,0.0,0,0,0,0,1,0,65.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,6,1,3
7080,0,29,2016,3,2,2,2,0.0,0,0,0,0,0,0,68.0,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,4,3,3
7081,0,7,2017,7,0,2,2,0.0,0,0,0,0,0,0,142.5,0,0,2,0,2.0,1.0,0.0,0,119,0,1,0,1,5,3,3
7082,0,405,2017,7,0,2,2,0.0,0,0,0,0,0,0,114.4,0,0,2,0,2.0,1.0,0.0,0,79,0,1,0,2,4,1,3
7083,1,323,2017,6,2,5,2,0.0,0,0,0,0,0,0,72.0,0,0,7,0,2.0,0.2857142857142857,0.0,0,121,1,1,1,1,6,3,3
7084,0,276,2016,9,0,3,1,0.0,0,0,0,0,0,178,95.67,0,0,3,0,1.0,0.3333333333333333,0.0,0,109,0,1,0,1,4,1,3
7085,0,103,2017,8,1,5,2,0.0,0,0,0,0,0,0,117.8,0,1,6,0,2.0,0.3333333333333333,0.5,1,12,0,1,0,1,5,3,3
7086,0,19,2017,3,0,1,1,0.0,0,0,0,0,2,0,45.0,0,0,1,0,1.0,1.0,0.0,0,121,0,0,1,1,4,1,3
7087,0,173,2017,7,2,4,2,0.0,0,0,0,0,0,0,135.6,0,3,6,0,2.0,0.3333333333333333,1.5,1,121,0,1,1,1,1,3,0
7088,0,12,2015,10,2,1,2,0.0,0,0,0,0,0,0,85.67,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,1,6,1,3
7089,0,111,2016,7,2,3,2,0.0,0,0,0,0,0,0,139.5,0,1,5,0,2.0,0.4,0.5,1,121,0,1,0,2,5,3,3
7090,1,113,2016,5,1,3,1,0.0,0,0,0,0,2,0,89.25,0,0,4,0,1.0,0.25,0.0,0,109,0,1,0,1,5,3,3
7091,0,10,2016,6,1,0,1,0.0,0,0,0,0,0,0,120.0,0,0,1,0,1.0,1.0,0.0,0,53,0,1,1,1,5,3,3
7092,0,161,2016,10,1,3,2,0.0,0,0,0,0,0,0,59.5,0,0,4,0,2.0,0.5,0.0,0,38,0,1,0,0,4,3,3
7093,1,28,2016,9,0,2,2,0.0,0,0,0,0,0,0,131.0,0,2,2,0,2.0,1.0,1.0,1,46,0,1,0,1,5,3,3
7094,0,3,2017,7,1,0,2,0.0,0,0,0,0,0,0,81.23,0,0,1,0,2.0,2.0,0.0,0,121,0,1,0,1,2,3,1
7095,1,292,2017,6,2,5,2,1.0,0,0,0,0,0,0,168.75,0,1,7,0,3.0,0.42857142857142855,0.3333333333333333,1,89,0,1,0,2,5,3,3
7096,1,137,2017,4,1,1,2,0.0,0,0,0,0,0,0,135.0,0,1,2,0,2.0,1.0,0.5,1,50,0,1,0,1,5,3,3
7097,0,125,2017,8,2,2,2,0.0,0,0,0,0,0,0,111.6,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,5,3,3
7098,0,49,2016,5,1,4,2,0.0,0,0,0,0,0,0,170.1,1,1,5,0,2.0,0.4,0.5,1,50,0,1,0,2,5,3,3
7099,0,165,2015,12,0,4,2,0.0,0,0,0,0,0,122,136.5,0,0,4,0,2.0,0.5,0.0,0,121,0,1,1,0,6,1,3
7100,0,16,2016,11,2,3,1,0.0,0,0,0,0,0,0,169.6,0,1,5,0,1.0,0.2,1.0,1,38,0,1,0,1,5,3,3
7101,1,58,2016,3,0,1,2,0.0,0,0,0,0,0,0,88.2,0,0,1,0,2.0,2.0,0.0,0,31,0,1,0,0,5,3,3
7102,0,6,2016,12,2,5,2,0.0,0,0,0,0,0,0,66.0,0,0,7,0,2.0,0.2857142857142857,0.0,0,50,0,0,1,0,4,3,3
7103,0,55,2016,4,0,1,2,0.0,0,0,0,0,0,0,104.0,0,0,1,0,2.0,2.0,0.0,0,50,0,1,0,2,4,1,3
7104,0,11,2017,2,2,3,1,0.0,0,0,0,0,1,0,74.8,0,0,5,0,1.0,0.2,0.0,0,53,0,1,0,0,5,3,3
7105,0,110,2015,12,0,4,2,0.0,0,0,0,0,0,69,70.0,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,4,1,3
7106,1,205,2016,10,0,4,2,0.0,0,0,0,0,0,0,85.5,0,2,4,0,2.0,0.5,1.0,1,125,0,1,0,0,5,3,3
7107,0,66,2016,6,1,3,2,0.0,0,0,0,0,0,0,126.9,0,1,4,0,2.0,0.5,0.5,1,137,0,1,0,1,5,3,3
7108,0,1,2016,12,1,0,1,0.0,0,0,0,0,0,0,43.0,0,3,1,0,1.0,1.0,3.0,1,121,0,0,1,1,5,3,3
7109,0,59,2017,2,1,3,2,0.0,0,0,0,0,0,0,79.2,0,1,4,0,2.0,0.5,0.5,1,121,0,1,0,1,1,3,0
7110,0,6,2015,9,1,2,1,1.0,0,0,0,0,7,0,109.0,0,2,3,0,2.0,0.6666666666666666,1.0,1,121,0,1,0,1,5,2,0
7111,0,133,2017,6,2,5,2,0.0,0,0,0,0,2,0,92.29,0,0,7,0,2.0,0.2857142857142857,0.0,0,53,0,1,1,1,5,3,3
7112,1,131,2016,10,0,4,2,0.0,0,1,1,1,0,0,58.0,0,0,4,0,2.0,0.5,0.0,0,66,0,1,1,1,5,3,3
7113,0,15,2015,10,0,4,3,0.0,0,0,0,0,0,0,111.6,0,1,4,0,3.0,0.75,0.3333333333333333,1,49,0,0,0,1,5,3,3
7114,1,33,2017,5,0,2,2,0.0,0,0,0,0,0,0,90.0,0,1,2,0,2.0,1.0,0.5,1,121,0,1,1,1,5,3,3
7115,0,10,2017,2,1,1,2,0.0,0,0,0,0,0,0,90.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,1,0,6,1,1
7116,1,62,2017,4,0,3,1,0.0,0,0,0,0,0,0,135.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,1,1,0,1,6,3,3
7117,0,320,2017,6,4,10,2,0.0,0,0,0,0,0,0,68.4,0,0,14,1,2.0,0.14285714285714285,0.0,0,53,0,1,1,1,4,2,3
7118,1,166,2015,7,0,2,2,0.0,0,0,24,0,0,0,121.5,0,0,2,0,2.0,1.0,0.0,0,121,1,1,1,3,6,3,3
7119,0,68,2017,5,0,3,2,0.0,1,0,0,0,1,0,48.0,0,1,3,0,3.0,1.0,0.3333333333333333,1,107,0,0,1,1,4,3,3
7120,0,1,2016,8,2,5,0,0.0,0,0,0,0,4,0,0.0,0,0,7,0,0.0,0.0,0.0,0,50,0,0,0,0,5,3,3
7121,1,292,2015,8,0,2,2,0.0,0,0,1,0,0,0,62.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,1,3
7122,1,66,2017,8,2,5,2,1.0,0,0,0,0,0,0,284.86,0,1,7,0,3.0,0.42857142857142855,0.3333333333333333,1,121,0,1,1,2,5,3,3
7123,0,24,2016,4,0,4,2,0.0,0,0,0,0,1,0,59.18,1,0,4,0,2.0,0.5,0.0,0,121,0,1,1,1,1,3,0
7124,0,4,2015,12,2,2,2,0.0,0,0,0,0,0,0,99.0,1,0,4,0,2.0,0.5,0.0,0,46,0,1,0,1,1,3,0
7125,0,25,2016,3,1,3,2,0.0,0,0,0,0,0,0,87.0,0,0,4,0,2.0,0.5,0.0,0,121,0,0,0,1,4,3,3
7126,0,7,2016,10,0,4,1,0.0,0,0,0,0,1,0,44.0,0,0,4,0,1.0,0.25,0.0,0,53,0,1,1,1,6,1,1
7127,0,17,2015,12,2,2,2,0.0,0,0,0,0,0,0,55.0,0,2,4,0,2.0,0.5,1.0,1,71,0,0,1,1,5,3,3
7128,0,25,2016,2,2,2,2,0.0,0,0,0,0,0,0,64.64,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,5,3,3
7129,0,1,2016,10,0,1,2,0.0,1,0,0,0,0,0,159.0,0,0,1,0,3.0,3.0,0.0,0,46,0,1,0,1,1,3,0
7130,0,13,2016,9,0,2,1,0.0,0,0,0,0,0,0,126.28,0,0,2,0,1.0,0.5,0.0,0,53,0,1,0,1,5,3,3
7131,0,60,2017,4,3,5,2,0.0,0,1,0,1,0,0,90.0,0,1,8,1,2.0,0.25,0.5,1,71,0,1,1,1,6,1,1
7132,1,147,2017,4,2,2,1,0.0,0,0,0,0,0,0,108.0,0,1,4,0,1.0,0.25,1.0,1,121,0,1,0,1,5,3,3
7133,0,154,2016,2,1,2,2,0.0,0,0,0,0,0,0,62.0,0,1,3,0,2.0,0.6666666666666666,0.5,1,121,0,1,0,1,4,3,3
7134,0,132,2016,11,4,10,2,0.0,0,0,0,0,3,0,55.8,0,1,14,1,2.0,0.14285714285714285,0.5,1,109,0,1,1,1,5,3,3
7135,0,156,2017,5,2,5,2,0.0,0,0,0,0,3,0,80.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,66,0,1,1,2,6,1,3
7136,0,8,2016,11,0,1,2,0.0,0,0,0,0,0,0,35.12,1,1,1,0,2.0,2.0,0.5,1,121,0,1,1,1,5,3,3
7137,0,170,2017,6,2,2,2,0.0,0,0,0,0,0,0,130.5,0,0,4,0,2.0,0.5,0.0,0,53,0,1,0,1,5,3,3
7138,0,19,2016,6,0,2,1,0.0,0,0,0,0,0,0,90.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,2,1,1
7139,1,197,2017,8,1,3,2,0.0,0,0,0,0,0,0,198.0,0,1,4,0,2.0,0.5,0.5,1,66,0,1,1,1,5,3,3
7140,0,69,2016,4,1,0,2,0.0,0,0,0,0,0,0,72.25,0,0,1,0,2.0,2.0,0.0,0,38,0,1,0,0,4,3,3
7141,0,224,2016,11,2,5,2,0.0,0,0,0,0,1,0,26.1,0,0,7,0,2.0,0.2857142857142857,0.0,0,38,0,0,1,1,4,2,3
7142,0,72,2016,7,2,3,2,0.0,0,0,0,0,0,0,122.4,0,1,5,0,2.0,0.4,0.5,1,41,0,1,0,1,5,3,3
7143,0,60,2016,3,1,3,2,0.0,0,0,0,0,1,0,82.45,0,1,4,0,2.0,0.5,0.5,1,9,0,1,0,1,5,3,3
7144,0,115,2016,3,1,3,2,0.0,0,0,0,0,0,0,58.0,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,4,3,3
7145,0,5,2016,5,0,2,2,0.0,0,0,0,0,0,0,110.0,0,1,2,0,2.0,1.0,0.5,1,148,0,1,0,1,2,1,1
7146,0,1,2015,10,1,0,2,0.0,0,0,0,0,0,0,54.0,1,0,1,0,2.0,2.0,0.0,0,121,0,1,1,1,5,3,3
7147,1,27,2016,10,2,5,3,1.0,0,0,0,0,0,0,145.71,0,0,7,0,4.0,0.5714285714285714,0.0,0,66,0,1,1,1,5,3,3
7148,0,74,2016,3,2,2,2,0.0,0,0,0,0,0,0,82.45,0,1,4,0,2.0,0.5,0.5,1,71,0,1,0,1,5,3,3
7149,0,40,2015,8,2,2,1,0.0,0,0,0,0,0,0,60.0,0,0,4,0,1.0,0.25,0.0,0,46,0,0,0,1,6,1,3
7150,0,29,2015,10,2,2,2,0.0,0,0,0,0,0,0,46.54,0,0,4,0,2.0,0.5,0.0,0,38,0,1,0,1,4,0,3
7151,0,0,2016,12,1,0,2,0.0,0,0,0,0,0,0,58.0,0,0,1,0,2.0,2.0,0.0,0,46,0,1,1,1,1,3,0
7152,0,17,2016,2,2,0,2,0.0,0,0,0,0,0,0,81.07,0,1,2,0,2.0,1.0,0.5,1,21,0,1,0,1,5,3,3
7153,1,294,2015,8,0,2,2,0.0,0,0,1,0,0,0,62.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,1,3
7154,0,20,2017,6,0,1,1,0.0,0,0,0,0,1,0,95.0,0,0,1,0,1.0,1.0,0.0,0,38,0,1,0,1,5,3,3
7155,0,174,2017,7,2,3,3,0.0,0,0,0,0,0,0,147.9,0,0,5,0,3.0,0.6,0.0,0,53,0,1,0,1,5,3,3
7156,0,192,2016,6,0,2,1,0.0,0,0,0,0,0,0,95.0,0,0,2,0,1.0,0.5,0.0,0,132,0,1,0,1,4,1,3
7157,0,98,2015,11,1,2,1,0.0,0,0,0,0,0,0,70.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,67,0,1,0,1,6,1,3
7158,0,190,2016,4,2,5,1,0.0,0,0,0,0,0,0,47.9,0,0,7,0,1.0,0.14285714285714285,0.0,0,53,0,1,1,2,6,1,0
7159,1,131,2015,8,2,1,2,0.0,0,0,0,0,0,0,94.5,0,0,3,0,2.0,0.6666666666666666,0.0,0,71,0,1,0,2,4,1,3
7160,0,96,2015,7,2,1,2,0.0,0,0,0,0,0,0,94.5,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,2,4,1,3
7161,0,224,2016,8,2,3,2,0.0,0,0,0,0,1,0,90.95,0,1,5,0,2.0,0.4,0.5,1,71,0,1,0,1,5,3,3
7162,0,27,2017,8,0,2,1,0.0,0,0,0,0,2,0,232.0,0,1,2,0,1.0,0.5,1.0,1,149,0,1,1,1,5,3,3
7163,1,50,2015,10,0,1,2,0.0,0,0,0,0,0,0,146.0,0,0,1,0,2.0,2.0,0.0,0,121,1,1,0,2,6,3,3
7164,1,199,2016,10,0,2,2,0.0,0,0,0,0,0,0,95.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,1,6,1,3
7165,0,125,2016,5,2,5,2,0.0,0,0,0,0,0,0,41.76,0,0,7,0,2.0,0.2857142857142857,0.0,0,66,0,1,1,1,4,3,3
7166,0,0,2015,10,2,3,2,0.0,0,0,0,0,0,0,133.3,0,1,5,0,2.0,0.4,0.5,1,50,0,0,0,1,1,1,0
7167,0,418,2016,9,1,2,2,0.0,0,0,0,0,0,223,107.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,2,4,1,3
7168,0,1,2016,10,0,2,2,0.0,0,0,0,0,0,0,140.0,0,0,2,0,2.0,1.0,0.0,0,137,0,1,0,1,5,3,3
7169,0,206,2017,5,1,2,2,0.0,0,0,0,0,0,0,117.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,12,0,1,0,1,5,3,3
7170,0,70,2016,4,2,3,2,0.0,0,0,0,0,0,0,61.56,0,2,5,0,2.0,0.4,1.0,1,15,0,1,0,1,5,3,3
7171,0,12,2017,5,0,1,2,0.0,0,0,0,0,0,0,120.0,0,0,1,0,2.0,2.0,0.0,0,21,0,1,0,0,5,3,3
7172,0,0,2017,1,0,1,2,0.0,0,1,0,1,0,0,44.0,1,2,1,0,2.0,2.0,1.0,1,109,0,1,1,1,1,3,0
7173,0,0,2017,6,0,2,3,0.0,0,0,0,0,1,0,192.0,1,0,2,0,3.0,1.5,0.0,0,121,0,1,1,1,1,3,0
7174,1,157,2016,10,2,2,2,0.0,0,0,0,0,0,0,52.0,0,0,4,0,2.0,0.5,0.0,0,121,1,1,1,1,4,3,3
7175,1,257,2017,5,2,5,2,0.0,0,0,0,0,3,0,90.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,25,0,1,1,1,5,3,3
7176,1,39,2016,11,0,2,2,0.0,0,0,0,0,0,0,73.8,0,1,2,0,2.0,1.0,0.5,1,46,0,1,1,2,5,3,3
7177,0,20,2017,2,0,4,2,0.0,0,0,0,0,1,0,88.4,0,0,4,0,2.0,0.5,0.0,0,121,0,1,0,1,5,3,3
7178,1,59,2017,1,1,1,2,0.0,0,0,0,0,0,0,80.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
7179,0,46,2016,8,1,4,2,0.0,0,0,0,0,0,0,100.62,0,0,5,0,2.0,0.4,0.0,0,121,0,1,0,0,5,3,3
7180,0,73,2017,8,2,6,2,0.0,0,0,0,0,0,0,145.0,0,0,8,1,2.0,0.25,0.0,0,38,0,1,0,1,1,3,0
7181,0,5,2016,5,0,1,1,0.0,0,0,0,0,1,0,84.6,1,0,1,0,1.0,1.0,0.0,0,121,0,1,1,1,1,3,0
7182,0,15,2016,3,0,2,1,0.0,0,0,0,0,0,0,97.0,0,0,2,0,1.0,0.5,0.0,0,38,0,1,0,1,1,3,0
7183,0,199,2015,9,0,3,2,0.0,0,0,0,0,0,0,141.0,1,2,3,0,2.0,0.6666666666666666,1.0,1,9,0,1,1,1,5,1,3
7184,1,93,2016,6,0,4,2,0.0,0,0,0,0,0,0,128.78,0,0,4,0,2.0,0.5,0.0,0,53,0,1,0,0,5,3,3
7185,1,157,2016,6,2,4,2,0.0,0,0,0,0,0,0,105.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,0,1,1,2,1,3,0
7186,0,1,2017,5,0,2,2,0.0,0,0,0,0,1,0,160.0,0,1,2,0,2.0,1.0,0.5,1,121,0,0,0,1,1,3,0
7187,0,108,2017,5,2,5,2,0.0,0,0,0,0,0,0,68.95,0,0,7,0,2.0,0.2857142857142857,0.0,0,53,0,1,1,2,4,3,3
7188,0,41,2016,9,0,3,1,0.0,0,0,0,0,1,0,108.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,25,0,1,0,1,6,1,3
7189,0,1,2017,8,0,1,2,0.0,0,0,0,0,0,0,154.0,0,1,1,0,2.0,2.0,0.5,1,121,0,0,1,1,5,3,3
7190,0,16,2017,3,0,2,1,0.0,0,0,0,0,1,0,88.2,1,1,2,0,1.0,0.5,1.0,1,71,0,1,0,1,1,3,0
7191,0,0,2016,10,0,2,1,0.0,0,1,0,2,0,0,50.0,0,0,2,0,1.0,0.5,0.0,0,121,0,0,1,1,2,3,1
7192,0,24,2015,11,3,10,1,0.0,0,0,0,0,2,0,40.0,0,0,13,1,1.0,0.07692307692307693,0.0,0,50,0,1,1,1,2,1,1
7193,0,0,2016,9,1,0,2,0.0,0,0,0,0,1,0,149.0,0,0,1,0,2.0,2.0,0.0,0,121,0,1,0,0,1,3,0
7194,1,186,2017,5,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
7195,0,0,2016,9,0,1,2,0.0,0,0,0,0,0,0,138.99,0,0,1,0,2.0,2.0,0.0,0,46,0,0,0,1,5,3,3
7196,1,13,2017,5,0,5,2,0.0,0,0,0,0,0,0,182.0,0,2,5,0,2.0,0.4,1.0,1,149,0,1,0,1,5,3,3
7197,1,45,2017,1,1,3,2,0.0,0,0,0,0,0,0,84.8,0,0,4,0,2.0,0.5,0.0,0,121,0,1,0,1,5,3,3
7198,0,9,2017,5,2,2,2,0.0,0,0,0,0,0,0,84.5,1,2,4,0,2.0,0.5,1.0,1,25,0,1,1,1,5,3,3
7199,0,6,2015,8,1,0,2,0.0,0,0,0,0,0,0,75.0,0,1,1,0,2.0,2.0,0.5,1,121,0,1,0,1,1,1,0
7200,0,36,2017,2,2,2,2,0.0,0,0,0,0,0,0,39.6,0,3,4,0,2.0,0.5,1.5,1,50,0,1,1,1,1,1,0
7201,1,208,2016,9,2,5,2,0.0,0,0,0,0,0,0,134.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,121,0,1,1,1,5,3,3
7202,0,64,2016,8,1,1,2,0.0,0,0,0,0,1,0,154.1,0,1,2,0,2.0,1.0,0.5,1,50,0,1,0,1,5,3,3
7203,0,377,2016,10,0,2,2,0.0,0,0,0,0,0,0,115.0,0,1,2,0,2.0,1.0,0.5,1,38,0,1,0,2,4,1,3
7204,1,304,2016,11,0,3,2,0.0,0,0,0,0,0,0,89.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,4,3,3
7205,0,131,2016,10,2,0,2,0.0,0,0,0,0,1,0,55.0,0,1,2,0,2.0,1.0,0.5,1,53,0,1,1,1,6,1,1
7206,0,0,2015,10,0,2,2,0.0,0,0,0,0,0,0,146.0,0,2,2,0,2.0,1.0,1.0,1,121,0,1,0,1,1,3,0
7207,0,68,2017,4,0,2,1,0.0,0,0,0,0,0,0,100.0,0,0,2,0,1.0,0.5,0.0,0,53,0,1,0,1,4,1,3
7208,1,626,2016,11,1,2,2,0.0,0,0,0,0,0,0,62.8,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,6,3,3
7209,0,115,2017,5,0,3,2,0.0,0,0,0,0,0,0,126.0,0,2,3,0,2.0,0.6666666666666666,1.0,1,12,0,1,0,1,5,3,3
7210,0,6,2016,5,2,3,2,1.0,0,0,0,0,0,0,171.0,0,1,5,0,3.0,0.6,0.3333333333333333,1,38,0,1,0,1,1,3,0
7211,0,17,2016,11,0,1,2,0.0,0,0,0,0,0,0,48.0,1,1,1,0,2.0,2.0,0.5,1,50,0,0,1,1,5,3,3
7212,1,152,2016,9,1,3,2,0.0,0,0,0,0,0,0,89.0,0,0,4,0,2.0,0.5,0.0,0,53,0,1,1,1,5,3,3
7213,0,20,2017,2,1,3,3,0.0,0,0,0,0,0,0,124.1,0,2,4,0,3.0,0.75,0.6666666666666666,1,50,0,1,0,1,5,3,3
7214,0,320,2016,8,0,2,1,0.0,0,0,0,0,1,0,90.0,0,0,2,0,1.0,0.5,0.0,0,9,0,1,0,2,4,1,3
7215,1,140,2016,2,0,2,2,0.0,0,0,0,0,0,0,50.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,1,2,6,3,3
7216,0,6,2017,3,1,4,2,0.0,0,0,0,0,0,0,159.0,0,1,5,0,2.0,0.4,0.5,1,53,0,1,0,1,5,3,3
7217,1,213,2016,6,0,3,2,0.0,0,0,0,0,0,62,130.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,4,3,3
7218,0,9,2017,1,1,5,2,0.0,0,0,0,0,0,0,60.63,0,1,6,0,2.0,0.3333333333333333,0.5,1,50,0,1,0,1,5,3,3
7219,1,116,2016,8,2,1,3,0.0,0,0,0,0,0,0,86.36,0,0,3,0,3.0,1.0,0.0,0,121,0,1,0,1,4,3,3
7220,0,383,2016,10,0,3,1,0.0,0,0,0,0,1,0,48.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,0,1,1,1,6,1,3
7221,0,286,2016,9,0,2,2,0.0,0,0,0,0,0,44,117.0,0,1,2,0,2.0,1.0,0.5,1,71,0,1,0,2,4,1,3
7222,1,239,2015,10,0,1,2,0.0,0,0,1,0,0,0,60.0,0,0,1,0,2.0,2.0,0.0,0,121,1,1,0,1,6,3,3
7223,0,69,2015,10,2,1,2,0.0,0,0,0,0,0,58,85.67,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,0,0,1,6,1,3
7224,0,7,2015,10,2,3,2,0.0,0,0,0,0,0,0,73.68,1,0,5,0,2.0,0.4,0.0,0,46,0,1,1,1,4,3,3
7225,0,18,2016,6,0,1,2,0.0,0,0,0,0,0,2,92.65,0,0,1,0,2.0,2.0,0.0,0,143,1,1,0,1,6,1,0
7226,0,90,2017,4,1,3,1,0.0,0,0,0,0,0,0,49.95,0,0,4,0,1.0,0.25,0.0,0,53,0,1,1,1,4,2,3
7227,0,32,2016,7,2,5,2,0.0,0,0,0,0,2,0,209.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,46,0,1,1,1,5,3,3
7228,1,414,2015,12,2,1,2,0.0,0,0,1,0,0,0,62.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,6,3,3
7229,0,47,2015,12,0,3,2,0.0,0,0,0,0,0,0,139.48,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,1,1,4,3,3
7230,0,5,2017,4,0,1,1,0.0,0,1,0,1,0,0,67.24,0,0,1,0,1.0,1.0,0.0,0,121,0,1,1,1,5,1,1
